"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Id"
"6","4",58,6451,"1","0","3","3","4","0",17,"2","2","0","5","7","7",1900,1970,"1","0","0",14,"2",0,"2","2","4","2","3","1","5",208,"6",0,504,712,"1","3","1","4",848,580,0,1428,"1","0","1","0","4","1","1","7","6","0","0","5",1985,"0","2",576,"3","3","2",264,0,84,0,0,"0","0","4","1",0,"5","2006","8","4",2777
"6","4",66,3960,"1","0","3","3","4","0",17,"2","2","0","5","7","8",1930,1950,"1","0","13",14,"2",0,"2","2","0","2","3","1","6",0,"6",0,502,502,"1","2","0","4",502,502,0,1004,"0","0","1","0","2","1","2","5","6","1","1","5",1930,"3","1",200,"2","3","0",280,0,68,0,0,"0","0","2","1",0,"7","2006","8","4",2778
"15","4",56,7745,"1","0","3","3","4","0",17,"2","2","1","0","4","6",1900,1950,"1","0","8",8,"2",0,"3","2","2","2","3","1","6",0,"6",0,938,938,"1","3","0","4",1084,867,0,1951,"0","0","2","0","4","2","0","9","6","0","0","5",1993,"3","2",576,"3","3","1",0,6,28,0,0,"0","0","4","1",0,"4","2006","8","4",2779
"1","4",56,7741,"1","0","3","3","4","0",17,"2","2","0","2","6","5",1924,1950,"1","0","8",8,"2",0,"2","2","0","2","2","1","1",143,"5",72,817,1032,"1","3","0","0",1032,0,0,1032,"0","0","1","0","2","1","1","5","6","0","0","5",1995,"3","1",280,"3","3","2",0,0,112,0,0,"0","0","2","1",0,"6","2006","0","0",2780
"1","4",50,5633,"1","2","3","3","4","0",17,"2","2","0","2","5","7",1925,1950,"1","0","8",12,"2",0,"2","2","0","2","2","1","6",0,"6",0,844,844,"1","2","1","4",844,0,0,844,"0","0","1","0","2","1","1","5","6","0","0","5",1925,"3","1",216,"3","3","0",50,81,123,0,0,"0","0","4","1",0,"7","2006","8","4",2781
"0","4",60,7200,"1","0","3","3","4","0",17,"2","2","0","2","4","5",1950,1950,"1","0","8",8,"2",0,"2","2","1","2","3","1","6",0,"6",0,576,576,"1","4","1","4",864,0,0,864,"0","0","1","0","2","1","1","5","6","0","0","5",1952,"2","1",528,"3","3","2",0,0,0,0,115,"0","0","4","1",0,"8","2006","0","4",2782
"6","4",42,7614,"1","0","3","3","4","1",17,"2","2","0","5","3","5",1905,1950,"1","0","8",8,"2",0,"2","2","0","2","2","2","6",0,"6",0,738,738,"1","3","1","0",714,662,0,1376,"0","0","1","0","2","1","1","7","6","0","0","5",1930,"3","1",216,"3","3","0",0,0,104,0,225,"0","0","4","1",0,"3","2006","8","4",2783
"15","4",50,6000,"1","1","3","3","4","0",17,"2","2","1","2","5","7",1955,1955,"3","0","13",14,"2",0,"2","2","1","2","3","3","2",576,"6",0,384,960,"1","2","1","0",960,0,0,960,"1","0","1","0","3","1","1","5","6","0","0","5",1976,"3","2",576,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"6","2006","8","4",2784
"4","4",50,6000,"1","1","3","3","4","0",17,"2","2","0","0","5","7",1924,1950,"1","0","8",8,"1",145,"2","3","2","2","3","1","6",0,"6",0,816,816,"1","4","1","4",816,750,0,1566,"0","0","1","1","5","1","2","7","6","0","0","5",1976,"3","2",450,"3","3","2",24,0,296,0,0,"0","0","2","1",0,"8","2006","8","4",2785
"1","4",52,7830,"1","1","3","3","4","0",17,"2","2","0","2","3","5",1921,1950,"1","0","0",0,"2",0,"2","2","0","1","3","1","3",416,"6",0,76,492,"1","2","1","4",492,0,0,492,"1","0","1","0","1","1","1","3","6","0","0","5",1921,"3","1",200,"2","3","0",0,0,78,0,0,"0","0","4","1",0,"6","2006","8","4",2786
"4","4",56,9576,"1","1","3","3","4","0",17,"2","2","0","0","6","7",1945,1950,"1","0","12",13,"2",0,"2","2","1","1","3","1","5",310,"6",0,460,770,"1","2","1","4",885,297,0,1182,"0","0","1","1","3","1","1","5","6","0","0","5",1945,"3","1",378,"2","3","2",0,0,0,0,0,"0","0","1","1",0,"5","2006","8","4",2787
"1","4",48,5747,"1","1","3","3","4","0",17,"2","2","0","2","3","4",1920,1950,"1","0","13",14,"2",0,"2","2","2","2","3","1","6",0,"6",0,798,798,"1","3","1","4",840,0,0,840,"0","0","1","0","2","1","0","5","6","0","0","5",1938,"3","1",250,"3","2","0",112,0,0,0,0,"0","0","4","1",0,"6","2006","8","4",2788
"7","4",70,6300,"1","1","3","3","0","0",17,"2","2","0","4","7","6",1910,2005,"1","0","13",14,"2",0,"2","2","0","2","3","1","6",0,"6",0,1226,1226,"1","4","1","4",1226,878,0,2104,"0","0","2","0","5","1","1","9","6","0","0","5",1910,"3","2",432,"2","3","1",0,341,88,0,0,"0","0","4","1",0,"7","2006","8","4",2789
"10","4",33,5976,"1","1","3","3","4","0",17,"2","2","2","5","5","7",1920,1950,"3","0","13",14,"2",0,"2","2","2","2","3","1","6",0,"6",0,624,624,"1","3","0","0",624,624,0,1248,"0","0","2","0","2","2","1","8","6","0","0","6",0,"1","0",0,"0","0","0",0,130,256,0,0,"0","0","4","1",0,"12","2006","8","4",2790
"0","4",65,9750,"1","0","3","3","4","0",17,"2","2","0","2","5","5",1958,1958,"3","0","6",6,"2",0,"2","2","1","2","3","1","6",0,"6",0,960,960,"1","4","1","4",960,0,0,960,"0","0","1","0","3","1","1","5","6","0","0","5",2002,"3","2",624,"3","3","2",0,0,0,0,0,"0","0","4","0",4500,"7","2006","8","4",2791
"4","0",63,4761,"1","1","3","3","0","0",9,"2","2","0","1","3","3",1918,1950,"1","0","13",14,"2",0,"1","1","0","2","2","1","6",0,"6",0,1020,1020,"1","1","0","2",1020,0,0,1020,"0","0","1","0","2","1","0","5","6","0","0","6",0,"1","0",0,"0","0","0",0,0,105,0,0,"0","0","4","1",0,"10","2006","3","4",2792
"6","3",69,11737,"1","1","0","0","4","0",3,"2","2","0","5","6","7",1924,1996,"2","0","2",12,"2",0,"2","2","0","2","3","1","6",0,"6",0,848,848,"2","2","0","4",1017,810,0,1827,"0","0","1","0","2","1","1","9","6","1","4","5",1943,"3","1",240,"2","3","2",27,36,42,0,0,"0","0","0","1",0,"5","2006","8","4",2793
"4","4",51,6120,"1","1","3","3","4","0",3,"2","2","0","0","3","5",1930,1950,"1","0","0",0,"2",0,"3","2","1","2","3","1","5",347,"6",0,381,728,"1","4","1","4",728,434,0,1162,"1","0","1","0","3","1","1","6","6","0","0","5",1930,"3","1",258,"2","1","2",0,24,0,0,0,"0","0","4","1",0,"11","2006","4","0",2794
"4","4",51,6120,"1","1","3","3","4","0",3,"2","2","0","0","5","7",1930,1984,"1","0","8",8,"2",0,"2","3","0","2","3","1","6",0,"6",0,741,741,"1","3","1","4",741,583,0,1324,"0","0","1","0","3","1","2","7","6","0","0","5",1930,"3","1",180,"2","3","2",0,0,55,0,0,"0","0","4","1",0,"2","2006","8","4",2795
"1","3",50,11672,"1","2","1","3","4","0",3,"2","2","0","2","5","5",1925,1950,"1","0","8",8,"2",0,"2","2","0","2","3","1","6",0,"6",0,816,816,"1","2","1","0",816,0,0,816,"0","0","1","0","2","1","1","4","6","0","0","5",1925,"3","1",210,"2","2","0",168,0,112,0,0,"0","0","4","1",0,"7","2006","8","4",2796
"4","4",90,33120,"1","1","2","3","4","0",17,"6","1","0","0","6","5",1962,1962,"1","0","3",14,"2",0,"2","2","1","2","3","1","6",0,"6",0,1595,1595,"1","2","1","4",1611,875,0,2486,"0","0","2","0","5","1","1","8","6","1","4","5",1962,"3","2",576,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"10","2006","8","4",2797
"4","4",60,10320,"1","0","3","3","4","0",9,"2","2","0","0","4","5",1924,1950,"1","0","8",8,"2",0,"2","2","0","2","2","1","6",0,"6",0,596,596,"1","0","1","1",834,596,0,1430,"0","0","2","0","3","1","0","7","6","0","0","5",1924,"3","2",370,"2","2","2",218,0,0,0,210,"0","0","4","1",0,"10","2006","8","0",2798
"6","4",60,7518,"1","1","3","3","3","0",9,"2","2","0","5","5","8",1910,2004,"1","0","0",10,"2",0,"1","3","0","1","2","1","6",0,"6",0,396,396,"1","3","1","4",665,665,0,1330,"0","0","1","0","3","1","1","7","6","0","0","5",2001,"3","1",390,"3","3","0",0,72,45,0,0,"0","0","2","1",0,"7","2006","8","4",2799
"1","4",50,9000,"1","1","3","3","4","0",9,"2","2","0","2","5","4",1919,1950,"1","0","13",14,"2",0,"2","2","0","2","3","1","6",0,"6",0,610,610,"1","4","0","0",819,0,0,819,"0","0","1","0","2","1","2","4","6","0","0","6",0,"1","0",0,"0","0","0",0,0,0,0,0,"0","0","4","1",0,"9","2006","8","0",2800
"1","4",60,7200,"1","1","3","3","0","0",9,"2","2","0","2","6","6",1930,1950,"1","0","12",13,"2",0,"2","2","0","2","3","1","3",343,"6",0,641,984,"1","2","1","1",984,0,0,984,"0","0","1","0","3","1","1","6","6","0","0","5",1930,"3","1",308,"3","3","0",0,0,164,0,0,"0","0","4","1",0,"3","2006","4","3",2801
"4","3",82,12375,"1","1","3","3","4","0",19,"1","2","0","0","5","5",1951,1951,"1","0","6",6,"3",41,"2","1","1","2","3","1","1",329,"6",0,477,806,"1","2","1","4",1081,341,0,1422,"1","0","1","0","3","1","1","7","6","1","3","5",1951,"3","1",288,"3","3","2",0,0,0,0,0,"0","0","1","1",0,"6","2006","8","4",2802
"10","3",120,11136,"1","1","3","3","0","0",19,"1","1","2","2","6","5",1964,1964,"1","0","3",3,"2",0,"2","2","1","2","3","1","6",0,"6",0,1921,1921,"1","2","1","4",1921,0,0,1921,"0","0","2","0","4","2","1","8","6","0","0","5",1964,"3","2",576,"3","3","2",0,180,0,0,0,"0","0","4","1",0,"7","2006","8","4",2803
"0","3",100,21370,"1","1","3","3","2","0",19,"2","2","0","2","5","5",1950,1950,"1","0","13",8,"2",0,"2","2","3","0","0","0","4",0,"4",0,0,0,"1","2","1","0",1640,0,0,1640,"0","0","1","0","3","1","1","7","2","1","4","1",1950,"2","2",394,"3","3","2",0,0,225,0,0,"0","0","4","3",600,"6","2006","8","4",2804
"1","3",55,8250,"1","1","3","3","4","0",7,"2","2","0","2","5","7",1935,1950,"1","0","13",14,"2",0,"2","2","3","0","0","0","4",0,"4",0,0,0,"1","2","0","4",1032,0,0,1032,"0","0","1","0","2","1","1","6","6","1","3","5",1939,"3","1",260,"3","3","2",0,0,121,0,0,"0","0","4","1",0,"6","2006","8","4",2805
"1","3",50,5220,"1","1","0","3","4","0",18,"2","2","0","2","5","3",1936,1950,"1","0","13",15,"2",0,"2","2","0","2","3","1","6",0,"6",0,830,830,"1","3","1","4",879,0,0,879,"0","0","1","0","2","1","1","4","6","0","0","5",1936,"3","1",180,"3","3","1",0,108,0,0,0,"0","0","4","1",0,"1","2006","8","4",2806
"0","3",50,5500,"1","1","3","3","4","0",18,"2","2","0","2","7","5",2004,2004,"5","0","12",13,"2",0,"2","2","2","3","4","2","2",510,"3",373,190,1073,"1","4","1","4",1073,0,0,1073,"1","0","2","0","2","1","1","4","6","0","0","5",2004,"3","1",246,"3","3","2",0,120,0,0,0,"0","0","4","1",0,"5","2006","8","4",2807
"0","3",60,11327,"1","1","0","3","4","0",19,"2","2","0","2","5","6",1967,1967,"3","0","6",6,"1",305,"2","2","1","2","3","3","0",779,"6",0,285,1064,"1","2","1","4",1064,0,0,1064,"0","1","1","0","3","1","1","6","6","1","3","1",1967,"3","2",528,"3","3","2",314,48,0,0,0,"0","0","4","1",0,"6","2006","8","4",2808
"8","3",80,10366,"1","1","0","3","0","0",19,"2","2","0","7","6","7",1964,1964,"1","0","6",10,"2",0,"2","3","1","2","3","3","2",456,"6",0,456,912,"1","2","1","4",934,0,0,934,"0","1","1","0","2","1","1","4","6","0","0","1",1964,"3","1",336,"3","3","2",77,0,0,0,0,"0","0","0","3",500,"7","2006","8","4",2809
"0","3",75,9000,"1","1","3","3","0","0",19,"2","2","0","2","5","6",1966,1966,"1","0","9",10,"2",0,"2","2","1","2","3","1","0",773,"6",0,286,1059,"1","3","1","4",1059,0,0,1059,"1","0","1","0","3","1","1","6","6","0","0","1",1966,"0","1",286,"3","3","2",0,88,0,0,0,"0","0","1","1",0,"6","2006","8","0",2810
"0","3",80,9535,"1","1","0","3","4","0",19,"2","2","0","2","5","5",1967,1967,"1","0","6",6,"1",450,"2","2","1","2","3","1","1",194,"3",982,0,1176,"1","2","1","4",1458,0,0,1458,"1","0","1","1","3","1","1","7","6","1","3","1",1967,"3","2",512,"3","3","2",284,0,0,0,0,"0","0","2","1",0,"7","2006","8","4",2811
"8","3",72,7176,"1","1","0","3","1","0",19,"2","2","0","7","6","6",1978,1978,"1","0","6",6,"1",200,"2","2","1","2","4","4","2",794,"6",0,166,960,"1","1","1","4",1040,0,0,1040,"1","0","1","0","3","1","1","6","6","1","2","5",1979,"3","2",616,"3","3","2",131,0,0,0,180,"0","0","0","1",0,"7","2006","8","4",2812
"10","3",80,9662,"1","1","0","3","4","0",19,"2","2","2","2","5","4",1977,1977,"1","0","9",10,"2",0,"2","2","1","3","3","1","6",0,"6",0,1967,1967,"1","2","1","4",1967,0,0,1967,"0","0","2","0","6","2","1","10","6","0","0","1",1977,"0","2",580,"3","3","2",170,0,0,0,0,"0","0","4","1",0,"8","2006","8","4",2813
"10","3",75,8235,"1","1","3","3","4","0",19,"2","2","2","2","5","4",1977,1977,"1","0","9",10,"1",99,"2","2","1","2","3","1","5",483,"6",0,1466,1949,"1","2","1","4",1949,0,0,1949,"0","0","2","0","6","2","1","10","6","0","0","1",1977,"2","2",586,"3","3","2",32,0,0,0,0,"0","0","4","1",0,"5","2006","8","4",2814
"1","3",80,17529,"1","1","3","3","4","0",19,"2","2","0","2","5","5",1924,1950,"1","0","3",14,"3",65,"2","2","0","2","3","1","6",0,"6",0,872,872,"1","1","0","1",872,0,0,872,"0","0","1","0","2","1","0","5","4","1","4","5",1924,"3","1",322,"2","2","0",0,0,116,0,0,"0","0","4","1",0,"4","2006","8","4",2815
"0","3",96,20355,"1","1","3","2","4","1",4,"2","2","0","2","7","6",1967,1967,"1","4","9",10,"1",123,"2","2","1","3","3","3","5",810,"0",826,229,1865,"1","2","1","4",1830,0,0,1830,"1","0","1","0","2","1","1","6","6","2","4","1",1967,"3","2",521,"3","3","2",0,115,168,0,0,"0","0","4","1",0,"6","2006","8","4",2816
"0","3",87,13050,"1","1","3","2","4","1",4,"2","2","0","2","5","6",1963,1963,"0","4","14",15,"2",0,"2","2","1","3","3","3","5",104,"0",850,46,1000,"1","4","1","4",1000,0,0,1000,"1","0","1","0","1","1","1","4","6","2","3","1",1993,"3","2",575,"3","3","2",238,0,148,0,0,"0","0","4","1",0,"4","2006","8","4",2817
"9","3",72,10820,"1","1","3","3","0","0",19,"1","2","0","6","5","7",1971,1972,"1","0","6",6,"1",153,"2","2","2","3","3","3","2",535,"5",159,88,782,"1","4","1","4",810,0,0,810,"1","0","1","0","2","1","1","4","6","0","0","5",1973,"3","2",576,"3","3","2",0,0,0,0,0,"0","0","2","1",0,"6","2006","8","4",2818
"12","3",21,1700,"1","1","3","1","4","0",4,"2","2","3","0","7","5",1980,1981,"1","0","12",13,"2",0,"3","2","2","3","3","2","2",397,"6",0,33,430,"1","2","1","4",880,680,140,1700,"1","0","2","1","2","1","2","7","6","0","0","2",1980,"0","1",450,"4","3","2",188,36,0,0,200,"0","0","4","1",0,"4","2006","8","4",2819
"0","3",75,9375,"1","1","3","3","0","0",7,"2","2","0","2","4","5",1954,1954,"1","0","8",8,"2",0,"2","3","1","2","3","1","5",799,"6",0,168,967,"1","4","1","4",1350,0,0,1350,"0","0","1","1","3","1","1","6","6","1","4","1",1954,"2","2",504,"3","3","2",237,0,0,0,0,"0","0","4","1",0,"6","2006","8","4",2820
"4","3",62,6488,"1","1","3","3","4","0",7,"2","2","0","0","5","5",1942,1950,"1","0","3",14,"2",0,"2","2","0","2","3","1","3",230,"6",0,569,799,"1","4","0","0",799,351,0,1150,"0","0","1","0","3","1","1","6","4","2","3","3",1942,"3","1",215,"3","3","2",264,0,0,0,0,"0","0","4","1",0,"3","2006","8","3",2821
"6","3",114,19950,"1","1","3","3","0","0",7,"2","2","0","5","6","7",1928,1950,"1","0","14",10,"2",0,"2","2","2","2","3","1","6",0,"6",0,672,672,"1","4","1","4",1337,672,0,2009,"0","0","2","0","4","1","1","8","6","2","4","0",1928,"3","3",795,"3","3","1",0,42,0,0,180,"0","0","4","1",0,"12","2006","8","4",2822
"7","3",60,19800,"1","1","3","3","4","0",7,"2","2","0","4","6","8",1935,1990,"1","0","3",14,"2",0,"2","2","0","2","3","1","5",425,"6",0,1411,1836,"1","3","1","4",1836,1836,0,3672,"0","0","3","1","5","1","2","7","6","2","4","5",1993,"3","2",836,"3","3","2",684,80,32,0,0,"0","0","4","1",0,"12","2006","8","4",2823
"8","3",78,11679,"1","1","0","3","4","0",7,"2","2","0","7","5","5",1962,1962,"1","0","9",10,"3",96,"2","2","1","2","3","4","0",612,"5",1164,0,1776,"1","4","1","4",1560,0,0,1560,"0","1","2","0","3","1","1","6","3","1","2","1",1962,"0","2",528,"3","3","2",453,253,144,0,0,"0","0","2","1",0,"5","2006","8","4",2824
"0","3",80,12048,"1","1","3","3","4","0",7,"2","2","0","2","5","6",1952,2002,"1","0","13",14,"1",232,"2","2","3","0","0","0","4",0,"4",0,0,0,"1","3","1","4",1488,0,0,1488,"0","0","1","0","3","1","1","7","6","1","5","1",2002,"2","2",569,"3","3","2",0,189,36,0,348,"0","0","4","1",0,"4","2006","8","4",2825
"0","3",70,10519,"1","1","3","3","4","0",7,"2","2","0","2","5","8",1955,1999,"3","0","8",8,"3",164,"2","2","1","2","3","2","6",0,"6",0,1057,1057,"1","3","1","4",1057,0,0,1057,"0","1","1","0","3","1","2","6","6","0","0","1",1955,"3","1",288,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"3","2006","8","4",2826
"4","3",75,9525,"1","1","3","3","4","0",7,"2","2","0","0","6","5",1953,1953,"1","0","8",8,"2",0,"2","2","1","2","3","1","3",468,"6",0,532,1000,"1","2","1","4",1068,541,0,1609,"0","0","1","1","5","1","1","7","6","0","0","1",1953,"3","1",305,"2","3","2",0,0,0,0,0,"0","0","4","1",0,"7","2006","8","4",2827
"5","3",88,12128,"1","1","0","0","4","0",20,"2","2","0","5","6","4",1989,1989,"1","0","6",6,"1",232,"3","2","1","3","3","1","0",549,"6",0,319,868,"1","4","1","4",1313,1246,0,2559,"0","0","2","1","4","1","3","9","6","1","3","1",1989,"2","2",506,"3","3","2",0,245,0,0,168,"0","0","2","1",0,"11","2006","8","0",2828
"10","3",73,9069,"1","1","3","3","4","0",20,"2","2","2","6","6","8",1993,1993,"1","0","6",6,"2",0,"3","3","2","3","3","3","3",261,"2",1083,0,1344,"1","3","1","4",1440,0,0,1440,"2","0","2","0","2","2","2","8","6","0","0","1",1993,"3","4",920,"3","3","2",288,0,0,0,0,"0","0","4","1",0,"4","2006","8","4",2829
"5","3",133,11003,"1","1","1","3","4","0",5,"2","2","0","5","7","5",2005,2006,"1","0","12",13,"2",0,"3","2","2","3","3","1","6",0,"6",0,1308,1308,"1","4","1","4",1308,568,0,1876,"0","0","2","1","3","1","2","7","6","0","0","3",2005,"2","3",848,"3","3","2",0,40,0,0,0,"0","0","4","1",0,"7","2006","6","5",2830
"0","3",64,7488,"1","1","0","3","4","0",5,"2","2","0","2","7","5",2005,2005,"1","0","12",13,"2",0,"3","2","2","3","3","3","2",393,"6",0,815,1208,"1","4","1","4",1208,0,0,1208,"0","0","2","0","2","1","2","6","6","0","0","1",2005,"2","2",632,"3","3","2",105,58,0,0,0,"0","0","4","1",0,"2","2006","8","0",2831
"0","3",90,13377,"1","1","3","3","0","0",5,"2","2","0","2","6","5",2006,2006,"3","0","12",13,"2",0,"3","2","2","3","3","1","2",1576,"6",0,260,1836,"1","3","1","4",1846,0,0,1846,"1","0","2","0","3","1","2","7","6","1","4","1",2006,"2","2",495,"3","3","2",0,32,0,0,0,"0","0","4","1",0,"7","2006","6","5",2832
"0","3",78,11645,"1","1","3","3","4","0",5,"2","2","0","2","8","5",2005,2006,"3","0","12",13,"1",198,"3","2","2","4","3","4","2",1122,"6",0,448,1570,"1","4","1","4",1590,0,0,1590,"1","0","2","1","2","1","3","6","6","0","0","1",2005,"0","3",754,"3","3","2",176,80,0,0,0,"0","0","4","1",0,"8","2006","6","5",2833
"5","3",91,10984,"1","1","0","3","0","0",5,"2","2","0","5","7","5",2005,2006,"1","0","12",13,"2",0,"3","2","2","3","3","4","6",0,"6",0,945,945,"1","4","1","4",945,864,0,1809,"0","0","2","1","3","1","2","8","6","0","0","1",2005,"2","2",638,"3","3","2",144,54,0,0,0,"0","0","4","1",0,"5","2006","6","5",2834
"0","3",78,9316,"1","1","3","3","4","0",5,"2","2","0","2","7","5",2005,2005,"1","0","12",13,"1",140,"3","2","2","3","3","4","2",56,"6",0,1558,1614,"1","4","1","4",1614,0,0,1614,"0","0","2","0","3","1","2","7","6","1","4","1",2005,"0","2",576,"3","3","2",100,45,0,0,0,"0","0","4","1",0,"3","2006","8","4",2835
"5","3",78,9316,"1","1","0","3","4","0",5,"2","2","0","5","7","5",2005,2005,"1","0","12",13,"1",532,"3","2","2","3","3","3","6",0,"6",0,784,784,"1","4","1","4",784,812,0,1596,"0","0","2","1","3","1","2","6","6","0","0","1",2005,"2","2",610,"3","3","2",144,45,0,0,0,"0","0","4","1",0,"6","2006","8","4",2836
"0","3",80,12000,"1","1","3","3","4","0",4,"2","2","0","2","6","5",1968,1968,"1","0","9",10,"2",0,"2","1","1","3","2","1","3",853,"6",0,535,1388,"1","3","1","4",1388,0,0,1388,"1","0","2","0","3","1","1","6","6","1","1","1",1968,"2","2",522,"3","3","2",0,58,0,0,0,"0","0","4","1",0,"7","2006","0","0",2837
"0","3",95,13015,"1","1","3","3","0","0",5,"2","2","0","2","5","6",1996,1996,"1","0","12",13,"2",0,"2","3","2","3","3","1","6",0,"6",0,1100,1100,"1","4","1","4",1100,0,0,1100,"0","0","1","1","3","1","1","5","6","0","0","1",1996,"2","2",462,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"6","2006","8","4",2838
"5","3",65,12438,"1","1","0","3","4","0",5,"4","2","0","5","6","5",1995,1995,"1","0","12",13,"1",68,"3","2","2","3","3","1","6",0,"6",0,781,781,"1","4","1","4",795,704,0,1499,"0","0","2","1","3","1","2","6","6","1","3","1",1995,"2","2",473,"3","3","2",413,91,0,0,0,"0","0","4","1",0,"8","2006","8","4",2839
"0","3",75,8685,"1","1","0","3","1","0",5,"2","2","0","2","7","5",1998,1998,"1","0","12",13,"2",0,"2","2","2","3","3","2","2",846,"6",0,579,1425,"1","4","1","4",1425,0,0,1425,"1","0","2","0","3","1","1","5","6","0","0","1",1998,"2","2",591,"3","3","2",0,130,0,0,0,"0","0","4","1",0,"5","2006","8","4",2840
"5","3",68,9272,"1","1","0","3","4","0",5,"2","2","0","5","7","5",1999,1999,"1","0","12",13,"2",0,"3","2","2","3","3","1","2",500,"6",0,342,842,"1","4","1","4",856,893,0,1749,"0","0","2","1","3","1","2","7","6","0","0","1",1999,"2","2",515,"3","3","2",140,85,0,0,0,"0","0","4","1",0,"6","2006","8","4",2841
"5","3",72,13426,"1","1","0","3","0","0",5,"2","2","0","5","7","5",1999,2000,"1","0","12",13,"2",0,"3","2","2","3","3","2","2",894,"6",0,57,951,"1","4","1","4",951,828,0,1779,"1","0","2","1","3","1","2","7","6","1","3","1",1999,"0","2",586,"3","3","2",208,107,0,0,0,"0","0","4","1",0,"9","2006","8","4",2842
"5","3",50,8340,"1","1","0","3","4","0",5,"2","2","0","5","6","6",1977,1977,"1","0","6",10,"1",62,"2","2","1","3","3","3","2",509,"6",0,166,675,"1","2","1","4",686,702,0,1388,"0","0","1","1","3","1","1","6","6","0","0","1",1977,"3","1",317,"3","3","2",406,36,0,0,0,"0","0","4","1",0,"12","2006","8","4",2843
"8","3",42,10385,"1","1","0","3","1","0",5,"2","2","0","7","6","6",1978,1978,"1","0","6",6,"1",123,"2","2","1","2","4","3","0",595,"3",400,0,995,"1","2","1","4",1282,0,0,1282,"0","1","2","0","3","1","1","6","6","0","0","5",1989,"3","3",672,"2","3","2",386,0,0,0,0,"0","0","4","1",0,"4","2006","8","4",2844
"0","3",60,7200,"1","1","3","2","4","0",5,"2","2","0","2","5","8",1972,1972,"1","0","12",13,"2",0,"2","2","1","2","3","1","1",437,"6",0,427,864,"1","4","1","4",864,0,0,864,"0","0","1","0","3","1","1","5","6","0","0","5",1977,"3","1",297,"3","3","2",0,0,0,0,0,"0","0","2","1",0,"3","2006","8","4",2845
"5","3",84,9930,"1","1","0","3","4","0",5,"2","2","0","5","7","5",2002,2002,"1","0","12",13,"1",199,"3","2","2","3","3","1","2",456,"6",0,370,826,"1","4","1","4",878,884,0,1762,"0","0","2","1","3","1","2","6","6","0","0","1",2002,"0","2",591,"3","3","2",320,54,0,0,0,"0","0","4","1",0,"7","2006","8","4",2846
"5","3",45,9468,"1","1","1","3","1","0",5,"2","2","0","5","6","5",1999,1999,"1","0","12",13,"1",148,"2","2","2","3","3","2","2",639,"6",0,201,840,"1","4","1","4",840,915,0,1755,"1","0","2","1","3","1","1","7","6","1","3","1",1999,"2","2",530,"3","3","2",176,73,0,0,0,"0","0","4","1",0,"8","2006","8","4",2847
"0","3",69,11088,"1","1","3","3","0","0",5,"2","2","0","2","8","5",2002,2002,"3","0","11",12,"2",0,"3","2","2","3","3","1","2",872,"6",0,476,1348,"1","4","1","4",1358,0,0,1358,"1","0","1","1","1","1","2","5","6","1","3","1",2002,"3","2",418,"3","3","2",68,166,0,0,0,"0","0","4","1",0,"6","2006","8","4",2848
