Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2690,5,1,100.0,13162,1,1,3,3,0,0,21,1,2,0,5,9,5,2006,2006,1,0,12,13,2,0.0,3,2,2,4,3,1,2,1836.0,6,0.0,200.0,2036.0,1,4,1,4,2036,604,0,2640,1.0,0.0,3,1,3,1,3.0,11,6,1,4,1,2006.0,2,3.0,792.0,3,3,2,0,265,0,0,0,0,0,4,1,0,11,2006,6,5
2691,5,1,65.0,8125,1,1,3,3,4,0,21,2,2,0,5,6,5,2005,2005,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,858.0,858.0,1,4,1,4,858,858,0,1716,0.0,0.0,2,1,3,1,2.0,7,6,0,0,1,2005.0,2,2.0,615.0,3,3,2,0,53,0,0,0,0,0,4,1,0,2,2006,8,4
2692,0,3,74.0,7733,1,1,0,3,4,0,20,2,2,0,2,6,5,2005,2005,1,0,12,13,2,0.0,2,2,2,2,3,2,2,24.0,6,0.0,1118.0,1142.0,1,4,1,4,1142,0,0,1142,0.0,0.0,1,1,3,1,2.0,5,6,0,0,6,0.0,1,0.0,0.0,0,0,2,4,50,0,0,0,0,0,4,1,0,1,2006,8,4
2693,0,3,91.0,11024,1,1,0,3,0,0,20,2,2,0,2,7,5,2005,2006,1,0,12,13,1,118.0,3,2,2,3,3,3,6,0.0,6,0.0,1400.0,1400.0,1,4,1,4,1400,0,0,1400,0.0,0.0,2,0,3,1,2.0,6,6,0,0,1,2005.0,2,2.0,612.0,3,3,2,144,55,0,0,0,0,0,4,1,0,10,2006,6,5
2694,0,3,63.0,13072,1,1,3,3,4,0,20,5,2,0,2,6,5,2005,2006,1,0,12,13,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,1131.0,1131.0,1,4,1,4,1131,0,0,1131,0.0,0.0,1,1,3,1,2.0,6,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,39,0,0,0,0,0,4,1,0,3,2006,6,5
2695,5,3,65.0,7800,1,1,3,3,4,0,20,2,2,0,5,7,5,2005,2005,1,0,12,13,1,172.0,3,2,2,3,3,1,6,0.0,6,0.0,891.0,891.0,1,4,1,4,891,795,0,1686,0.0,0.0,2,1,3,1,2.0,8,6,0,0,1,2005.0,0,2.0,462.0,3,3,2,144,101,0,0,0,0,0,4,1,0,4,2006,8,4
2696,5,3,74.0,7632,1,1,0,3,4,0,20,2,2,0,5,7,5,2005,2005,1,0,12,13,1,96.0,3,2,2,3,3,1,6,0.0,6,0.0,784.0,784.0,1,4,1,4,831,754,0,1585,0.0,0.0,2,1,3,1,2.0,7,6,0,0,1,2005.0,2,2.0,449.0,3,3,2,100,77,0,0,0,0,0,4,1,0,3,2006,8,4
2697,5,3,70.0,8304,1,1,0,3,4,0,20,2,2,0,5,6,5,1997,1998,1,0,12,13,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,941.0,941.0,1,4,1,4,941,896,0,1837,0.0,0.0,2,1,3,1,1.0,7,6,0,0,1,1997.0,2,2.0,688.0,3,3,2,150,165,0,0,0,0,0,0,1,0,7,2006,8,4
2698,5,3,70.0,9370,1,1,1,3,4,0,20,2,2,0,5,6,5,1992,1993,1,0,6,6,2,0.0,3,2,2,3,3,1,0,758.0,6,0.0,78.0,836.0,1,4,1,4,844,887,0,1731,1.0,0.0,2,1,3,1,2.0,7,6,0,0,1,1992.0,2,2.0,462.0,3,3,2,307,85,0,0,224,0,0,4,2,3000,10,2006,8,3
2699,11,3,50.0,7175,1,1,3,3,4,0,20,2,2,4,2,6,5,1990,1991,1,0,9,10,2,0.0,3,2,2,3,3,1,2,904.0,6,0.0,494.0,1398.0,1,3,1,4,1398,0,0,1398,1.0,0.0,2,0,2,1,2.0,5,6,0,0,1,1990.0,2,2.0,542.0,3,3,2,0,46,0,0,0,0,0,2,1,0,7,2006,8,4
2700,11,3,50.0,7175,1,1,3,3,4,0,20,2,2,4,2,6,5,1991,1991,1,0,9,10,2,0.0,3,2,2,3,3,1,2,278.0,6,0.0,939.0,1217.0,1,3,1,4,1217,0,0,1217,0.0,0.0,2,0,2,1,2.0,5,6,0,0,1,1991.0,2,2.0,484.0,3,3,2,0,64,0,0,0,0,0,4,1,0,6,2006,8,4
2701,5,3,,9019,1,1,0,3,4,0,20,5,2,0,5,6,5,1994,1994,1,0,12,13,2,0.0,2,2,2,3,3,1,0,274.0,6,0.0,362.0,636.0,1,4,1,4,636,684,0,1320,0.0,0.0,2,1,3,1,2.0,6,6,0,0,1,1994.0,0,2.0,472.0,3,3,2,0,40,0,0,0,0,0,4,1,0,7,2006,8,4
2702,0,3,70.0,9100,1,1,3,3,4,0,19,5,2,0,2,5,4,1962,1962,3,0,13,14,1,51.0,2,2,1,2,3,1,3,36.0,6,0.0,952.0,988.0,1,4,1,4,988,0,0,988,1.0,0.0,1,0,3,1,1.0,6,6,0,0,5,1977.0,3,2.0,624.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,4
2703,10,4,68.0,8927,1,1,3,3,4,0,19,5,2,2,0,6,6,1977,1977,1,0,12,13,2,0.0,2,3,1,0,0,0,4,0.0,4,0.0,0.0,0.0,1,2,1,4,1286,368,0,1654,0.0,0.0,2,0,4,2,1.0,10,6,0,0,1,1977.0,2,2.0,528.0,3,3,2,0,0,0,0,0,0,0,4,1,0,8,2006,8,4
2704,0,3,,9240,1,1,0,3,4,0,19,2,2,0,2,5,6,1962,2002,3,0,6,6,2,0.0,2,2,1,2,3,1,1,612.0,6,0.0,252.0,864.0,1,3,1,4,1211,0,0,1211,0.0,0.0,1,0,2,1,1.0,6,2,1,3,5,1972.0,3,2.0,576.0,3,3,2,161,0,0,0,0,0,0,2,1,0,3,2006,8,4
2705,0,3,,9308,1,1,0,3,1,0,19,7,2,0,2,5,5,1965,1965,1,0,6,6,2,0.0,2,2,1,2,3,1,5,554.0,6,0.0,430.0,984.0,1,2,1,4,984,0,0,984,0.0,0.0,1,0,3,1,1.0,5,6,0,0,1,1965.0,3,1.0,310.0,3,3,2,0,0,0,0,0,0,0,2,1,0,7,2006,8,4
2706,0,3,65.0,8450,1,1,3,3,4,0,19,5,2,0,2,5,6,1968,1968,1,0,9,10,1,90.0,2,2,1,2,3,1,1,162.0,5,270.0,450.0,882.0,1,2,1,4,909,0,0,909,0.0,0.0,1,0,3,1,1.0,5,6,0,0,1,1968.0,3,1.0,294.0,3,3,2,0,155,0,0,0,0,0,2,1,0,11,2006,0,4
2707,0,3,,8638,1,1,0,3,4,0,19,5,2,0,2,5,6,1963,1963,1,0,6,6,2,0.0,2,2,2,2,3,1,0,181.0,6,0.0,744.0,925.0,1,3,1,4,925,0,0,925,1.0,0.0,1,0,2,1,1.0,5,6,0,0,5,1990.0,3,2.0,484.0,3,3,2,203,74,0,0,0,0,0,4,1,0,10,2006,8,4
2708,0,3,,13052,1,1,0,3,1,0,19,2,2,0,2,5,6,1965,1965,1,0,6,6,2,0.0,2,2,1,2,3,1,5,712.0,6,0.0,312.0,1024.0,1,2,1,4,1024,0,0,1024,0.0,0.0,1,1,3,1,1.0,5,6,0,0,1,1965.0,3,1.0,308.0,3,3,2,0,0,0,0,0,0,0,2,1,0,1,2006,8,4
2709,0,3,,8020,1,1,0,3,4,0,19,2,2,0,2,5,6,1964,1964,1,0,6,6,2,0.0,2,2,1,2,3,1,0,644.0,6,0.0,268.0,912.0,1,2,0,4,912,0,0,912,0.0,0.0,1,0,3,1,1.0,6,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0,1,1,0,4,2006,8,4
2710,0,3,,8789,1,1,0,3,4,0,19,2,2,0,2,5,6,1967,1967,1,0,12,13,2,0.0,2,2,1,2,3,2,5,659.0,6,0.0,253.0,912.0,1,2,1,4,941,0,0,941,0.0,0.0,1,0,3,1,1.0,6,6,1,1,1,1967.0,3,1.0,288.0,3,3,2,64,0,0,0,0,0,0,4,1,0,6,2006,8,4
2711,8,3,100.0,14330,1,1,0,2,0,0,24,2,2,0,7,7,4,1974,1974,1,0,14,14,1,145.0,3,1,1,3,3,4,0,1023.0,1,497.0,228.0,1748.0,1,3,1,4,2151,495,0,2646,1.0,2.0,2,0,3,1,2.0,9,4,4,3,1,1974.0,2,2.0,550.0,3,3,2,641,100,0,0,0,800,2,0,1,0,1,2006,8,4
2712,5,3,105.0,11025,1,1,3,1,4,1,15,2,2,0,5,8,5,1992,1993,1,0,6,7,1,692.0,3,2,2,4,3,4,2,1118.0,6,0.0,216.0,1334.0,1,4,1,4,1520,1306,0,2826,1.0,0.0,2,1,3,1,2.0,9,6,3,3,1,1992.0,2,3.0,888.0,3,3,2,177,208,186,0,0,0,0,4,1,0,10,2006,8,4
2713,11,1,34.0,3628,1,2,3,3,4,0,21,2,2,4,2,7,5,2004,2004,1,0,8,8,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,1143.0,1143.0,1,4,1,4,1143,0,0,1143,0.0,0.0,1,1,1,1,2.0,5,6,1,4,1,2004.0,2,2.0,588.0,3,3,2,0,191,0,0,0,0,0,4,1,0,5,2006,8,4
2714,13,1,24.0,2544,1,2,3,3,4,0,21,2,2,3,5,7,5,2005,2005,1,0,8,8,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,600.0,600.0,1,4,1,4,520,623,80,1223,0.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,1,0,7,2006,8,4
2715,13,1,,2998,1,1,3,3,4,0,21,2,2,4,5,6,5,2000,2000,1,0,8,8,1,513.0,3,2,2,3,3,1,2,353.0,6,0.0,403.0,756.0,1,4,1,4,768,756,0,1524,0.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2000.0,3,2.0,440.0,3,3,2,0,32,0,0,0,0,0,4,1,0,6,2006,8,4
2716,13,1,,4447,1,1,0,3,2,0,21,2,2,4,5,7,5,2003,2003,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,530.0,530.0,1,4,1,4,530,550,0,1080,0.0,0.0,2,1,2,1,2.0,4,6,0,0,1,2003.0,2,2.0,496.0,3,3,2,0,50,0,0,0,0,0,4,1,0,7,2006,8,4
2717,5,1,114.0,8314,1,2,0,3,0,0,21,2,2,0,5,7,5,1997,1998,3,0,13,14,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,569.0,569.0,1,4,1,4,854,840,0,1694,0.0,0.0,2,1,3,1,2.0,6,6,1,3,3,1997.0,3,1.0,434.0,3,3,2,0,382,0,0,110,0,0,0,1,0,11,2006,8,4
2718,0,1,60.0,7180,1,2,0,3,4,0,21,2,2,0,2,8,5,2001,2002,1,0,5,5,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,1568.0,1568.0,1,4,1,4,1568,0,0,1568,0.0,0.0,2,0,3,1,2.0,6,6,1,3,1,2001.0,2,2.0,564.0,3,3,2,0,266,0,0,0,0,0,4,1,0,9,2006,8,4
2719,15,3,79.0,13110,1,1,0,3,0,0,14,6,1,1,2,5,6,1972,1972,1,0,9,10,1,144.0,2,2,1,3,3,1,2,962.0,6,0.0,191.0,1153.0,1,4,1,4,1193,0,0,1193,1.0,0.0,2,0,2,1,1.0,6,6,0,0,1,1972.0,0,2.0,501.0,3,3,2,140,153,0,0,0,0,0,2,1,0,7,2006,8,4
2720,0,3,78.0,10140,1,1,3,3,4,0,14,6,2,0,2,7,6,1967,1967,3,0,6,6,1,264.0,2,2,1,2,3,1,1,553.0,3,68.0,713.0,1334.0,1,3,1,4,1334,0,0,1334,1.0,0.0,2,0,3,1,1.0,7,6,0,0,1,1967.0,2,2.0,477.0,3,3,2,0,20,35,0,264,0,0,4,1,0,4,2006,8,4
2721,0,3,80.0,9600,1,1,3,3,0,0,12,1,2,0,2,5,5,1968,1968,1,0,8,8,2,0.0,2,2,1,2,3,1,0,758.0,6,0.0,293.0,1051.0,1,3,1,4,1051,0,0,1051,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1968.0,2,2.0,504.0,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2006,8,4
2722,5,3,72.0,8640,1,1,3,3,4,0,12,1,2,0,5,5,5,1968,1968,1,0,6,6,1,300.0,2,2,1,3,2,2,0,361.0,5,483.0,56.0,900.0,1,4,1,4,884,886,0,1770,1.0,0.0,1,1,4,1,1.0,7,6,0,0,1,1968.0,2,2.0,530.0,3,3,2,0,60,0,0,270,0,0,4,3,455,6,2006,8,4
2723,0,3,78.0,9360,1,1,3,3,4,0,12,1,2,0,2,6,7,1968,2004,3,0,6,6,1,203.0,2,2,1,2,3,3,0,760.0,6,0.0,216.0,976.0,1,2,1,4,976,0,0,976,1.0,0.0,1,0,2,1,2.0,4,6,1,2,1,1968.0,2,2.0,504.0,3,3,2,94,0,0,0,0,0,0,4,1,0,8,2006,8,0
2724,9,3,70.0,8400,1,1,3,3,4,0,12,1,2,0,6,5,6,1968,1968,1,0,6,6,2,0.0,2,2,1,3,3,4,2,744.0,6,0.0,89.0,833.0,1,3,1,4,898,0,0,898,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1968.0,2,1.0,326.0,3,3,2,143,0,0,0,0,0,0,4,1,0,8,2006,8,4
2725,0,3,,9759,1,1,0,3,4,0,12,2,2,0,2,5,5,1966,1966,1,0,9,10,2,0.0,2,2,1,2,3,1,1,799.0,6,0.0,252.0,1051.0,1,2,1,4,1051,0,0,1051,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1966.0,2,1.0,264.0,3,3,2,182,88,0,0,0,0,0,4,1,0,3,2006,8,4
2726,8,3,80.0,9600,1,1,3,3,4,0,12,2,2,0,7,5,7,1967,1967,1,0,8,8,1,140.0,2,2,2,2,3,3,0,602.0,5,402.0,137.0,1141.0,1,3,1,4,1141,0,0,1141,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1967.0,3,1.0,568.0,3,3,2,0,78,0,0,0,0,0,4,1,0,7,2006,8,4
2727,15,3,80.0,8800,1,1,3,3,4,0,12,6,2,1,2,6,7,1965,2000,3,0,3,13,2,0.0,2,3,2,2,3,2,0,901.0,1,252.0,34.0,1187.0,1,4,1,4,1565,0,0,1565,1.0,0.0,2,0,3,1,2.0,7,2,2,3,1,1965.0,2,1.0,299.0,3,3,2,200,25,211,0,0,0,0,2,3,460,6,2006,8,0
2728,0,3,,10368,1,1,0,3,1,0,12,2,2,0,2,6,6,1964,1964,3,0,6,6,1,112.0,2,2,1,2,3,1,0,260.0,3,748.0,0.0,1008.0,1,4,1,4,1488,0,0,1488,1.0,0.0,1,1,3,1,1.0,7,6,1,4,1,1964.0,0,2.0,430.0,3,3,2,154,60,0,0,0,0,0,4,1,0,4,2006,8,4
2729,5,3,85.0,9350,1,1,3,3,4,0,12,2,2,0,5,5,6,1964,1964,1,0,6,6,2,0.0,2,2,1,2,3,1,0,360.0,6,0.0,360.0,720.0,1,3,1,4,720,720,0,1440,0.0,0.0,1,1,4,1,1.0,7,6,1,1,1,1964.0,0,2.0,480.0,3,3,2,0,32,240,0,0,0,0,4,1,0,7,2006,8,4
2730,0,3,80.0,10800,1,1,3,3,4,0,12,2,2,0,2,5,7,1960,1960,3,0,13,14,1,88.0,2,2,1,2,3,1,0,632.0,6,0.0,616.0,1248.0,1,4,1,4,1248,0,0,1248,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1960.0,3,1.0,286.0,3,3,2,0,0,0,0,0,0,0,2,1,0,5,2006,8,4
2731,1,3,60.0,8550,1,1,3,3,4,0,12,2,2,0,2,6,8,1934,1950,1,0,8,8,2,0.0,2,2,1,2,3,1,1,574.0,6,0.0,242.0,816.0,1,4,1,4,816,0,0,816,1.0,0.0,1,0,2,1,1.0,4,6,1,2,1,1949.0,3,1.0,240.0,3,3,2,228,0,40,0,0,0,0,2,1,0,7,2006,8,4
2732,0,3,68.0,9724,1,1,3,3,4,0,12,2,2,0,2,5,7,1947,1950,3,0,3,3,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,938.0,938.0,1,4,1,4,1043,0,0,1043,0.0,0.0,1,0,2,1,1.0,5,6,1,4,5,1947.0,3,1.0,273.0,3,3,2,125,48,0,0,0,0,0,1,1,0,5,2006,8,4
2733,0,3,80.0,9600,1,1,3,3,4,0,12,2,2,0,2,5,6,1961,1990,1,0,14,15,2,0.0,2,2,1,2,3,2,1,915.0,6,0.0,336.0,1251.0,1,2,1,4,1433,0,0,1433,1.0,0.0,1,0,3,1,1.0,7,2,1,4,1,1961.0,3,2.0,441.0,3,3,2,144,0,205,0,0,0,0,4,1,0,6,2006,8,4
2734,0,3,89.0,10858,1,1,3,3,0,0,12,1,2,0,2,5,6,1952,1952,1,0,13,10,3,150.0,2,3,1,2,3,2,3,40.0,6,0.0,1404.0,1444.0,1,4,1,4,1624,0,0,1624,1.0,0.0,1,0,2,1,1.0,6,2,1,4,1,1952.0,2,1.0,240.0,3,3,2,0,40,324,0,0,0,0,2,1,0,7,2006,8,5
2735,0,3,80.0,9600,1,1,3,3,4,0,12,2,2,0,2,5,5,1951,1951,1,0,6,6,3,144.0,2,2,1,2,3,1,0,996.0,6,0.0,60.0,1056.0,1,4,1,0,1216,0,0,1216,1.0,0.0,1,0,3,1,1.0,7,6,0,0,1,1951.0,2,1.0,280.0,3,3,2,0,0,0,0,0,0,0,4,1,0,5,2006,8,4
2736,5,3,79.0,9462,1,1,3,3,4,0,12,2,2,0,5,5,6,1949,1973,1,0,13,14,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,704.0,704.0,1,3,1,0,1024,704,0,1728,0.0,0.0,1,1,3,1,1.0,7,2,1,4,1,1949.0,3,1.0,234.0,3,3,2,245,60,0,0,0,0,0,2,1,0,7,2006,8,4
2737,0,3,82.0,9888,1,1,3,3,4,0,12,2,2,0,2,5,6,1954,1975,1,0,8,8,2,0.0,2,3,1,2,3,1,1,486.0,6,0.0,450.0,936.0,1,2,1,0,936,0,0,936,0.0,0.0,1,0,2,1,1.0,5,6,0,0,1,1954.0,3,1.0,240.0,3,3,2,0,0,160,0,0,0,0,2,1,0,3,2006,8,4
2738,10,3,,8917,1,1,0,3,4,0,12,2,2,2,2,5,5,1967,1967,1,0,9,10,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,1584.0,1584.0,1,2,1,4,1584,0,0,1584,0.0,0.0,2,0,4,2,1.0,8,6,0,0,5,1967.0,3,2.0,506.0,3,3,2,0,0,0,0,0,0,0,4,1,0,10,2006,8,4
2739,8,3,,12700,1,1,0,3,4,0,12,2,2,0,7,6,5,1964,1964,1,0,6,6,2,0.0,2,2,1,2,3,1,0,939.0,6,0.0,307.0,1246.0,1,2,1,4,1246,0,0,1246,1.0,0.0,1,0,3,1,1.0,6,6,2,4,1,1964.0,2,2.0,441.0,3,3,2,0,69,0,0,0,0,0,4,1,0,11,2006,8,4
2740,0,3,109.0,9723,1,1,0,3,0,0,12,2,2,0,2,6,7,1963,1963,3,0,8,8,1,332.0,2,2,1,2,3,1,6,0.0,6,0.0,1008.0,1008.0,1,2,1,4,1008,0,0,1008,0.0,0.0,1,0,2,1,1.0,5,6,0,0,1,1963.0,2,2.0,430.0,3,3,2,0,0,0,0,0,0,0,4,1,0,10,2006,8,4
2741,0,3,70.0,8400,1,1,3,3,0,0,12,1,2,0,2,5,5,1957,1957,1,0,3,3,2,0.0,2,2,1,1,3,2,1,623.0,6,0.0,556.0,1179.0,1,3,1,4,1364,0,0,1364,0.0,0.0,1,1,3,1,1.0,6,6,1,4,1,1957.0,2,1.0,331.0,3,3,2,0,60,0,0,0,0,0,0,1,0,3,2006,8,4
2742,0,3,,9610,1,1,0,3,0,0,12,1,2,0,2,6,6,1958,1958,3,0,13,14,1,632.0,2,2,1,2,3,1,5,203.0,6,0.0,918.0,1121.0,1,4,1,0,1336,0,0,1336,0.0,0.0,1,1,3,1,1.0,7,6,1,3,1,1958.0,2,2.0,488.0,3,3,2,80,0,0,0,0,0,0,4,1,0,12,2006,8,4
2743,8,3,125.0,10000,1,1,3,3,0,0,12,2,2,0,7,5,6,1956,1956,3,0,13,14,1,272.0,2,2,1,2,3,3,1,678.0,5,281.0,99.0,1058.0,1,4,1,4,1370,0,0,1370,1.0,0.0,1,0,3,1,1.0,6,6,1,3,2,1956.0,2,1.0,300.0,3,3,2,191,0,0,0,120,0,0,2,1,0,2,2006,8,4
2744,0,3,72.0,10152,1,1,3,3,4,0,12,2,2,0,2,6,6,1956,1994,1,0,13,14,2,0.0,2,2,1,2,3,3,1,914.0,6,0.0,210.0,1124.0,1,4,1,4,1124,0,0,1124,1.0,0.0,1,0,3,1,1.0,6,6,1,3,1,1956.0,0,1.0,353.0,3,3,2,0,211,180,0,142,0,0,4,1,0,5,2006,8,4
2745,0,3,70.0,8092,1,1,3,3,4,0,12,2,2,0,2,6,8,1954,2000,3,0,13,14,1,176.0,2,3,1,2,3,1,0,824.0,6,0.0,226.0,1050.0,1,4,1,4,1050,0,0,1050,1.0,0.0,1,0,3,1,2.0,6,6,0,0,1,1954.0,2,1.0,286.0,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2006,8,0
2746,0,3,66.0,12778,1,1,3,3,4,0,12,2,2,0,2,5,6,1952,2003,1,0,8,8,2,0.0,2,2,1,2,3,1,2,658.0,6,0.0,350.0,1008.0,1,4,1,0,1008,0,0,1008,1.0,0.0,1,0,2,1,1.0,4,6,0,0,1,1952.0,2,1.0,280.0,3,3,2,0,154,0,0,0,0,0,2,1,0,1,2006,8,4
2747,0,3,75.0,10170,1,1,3,3,0,0,12,2,2,0,2,6,6,1951,1951,3,0,13,14,1,522.0,2,2,1,2,3,1,6,0.0,6,0.0,216.0,216.0,1,2,1,4,1575,0,0,1575,0.0,0.0,1,1,2,1,2.0,5,6,1,4,1,1951.0,3,2.0,400.0,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2006,8,4
2748,8,3,55.0,7700,1,1,3,3,4,0,12,2,2,0,7,5,7,1956,1956,1,0,12,13,2,0.0,2,2,1,3,3,1,1,271.0,6,0.0,30.0,301.0,1,4,1,0,1145,0,0,1145,0.0,0.0,1,0,3,1,1.0,6,3,0,0,5,1993.0,3,2.0,684.0,3,3,2,0,0,0,0,0,0,0,1,1,0,9,2006,8,4
2749,0,3,65.0,11050,1,1,3,3,4,0,12,2,2,0,2,5,5,1956,1956,3,0,13,14,2,0.0,2,2,1,2,3,1,3,488.0,6,0.0,517.0,1005.0,1,4,1,4,1005,0,0,1005,0.0,0.0,1,0,2,1,1.0,6,6,1,3,1,1956.0,3,1.0,319.0,3,3,2,0,0,0,0,288,0,0,4,1,0,7,2006,8,4
2750,0,3,80.0,13600,1,1,3,0,4,0,12,2,2,0,2,5,6,1955,1955,1,0,6,6,2,0.0,2,2,1,2,3,1,5,144.0,1,912.0,0.0,1056.0,1,3,1,4,1056,0,0,1056,1.0,0.0,1,1,3,1,1.0,6,6,0,0,1,1955.0,0,1.0,300.0,3,3,2,0,0,0,0,0,0,0,2,3,650,11,2006,8,4
2751,0,3,85.0,15428,1,1,3,3,4,0,12,2,2,0,2,5,6,1951,1991,3,0,8,8,2,0.0,2,2,1,2,3,1,5,741.0,6,0.0,143.0,884.0,1,4,1,4,884,0,0,884,1.0,0.0,1,0,2,1,1.0,4,6,0,0,1,1951.0,0,1.0,270.0,3,3,2,0,0,0,0,195,0,0,4,1,0,6,2006,8,4
2752,1,3,118.0,21299,1,1,3,3,4,0,12,2,2,0,2,7,5,1941,1963,3,5,3,3,2,0.0,3,2,1,2,3,1,6,0.0,6,0.0,929.0,929.0,1,4,1,4,2039,0,0,2039,1.0,0.0,1,1,3,1,1.0,7,2,3,4,0,1941.0,3,3.0,791.0,3,3,2,0,0,90,0,0,0,0,4,1,0,12,2006,0,0
2753,0,3,70.0,13300,1,1,3,3,4,0,12,2,2,0,2,5,5,1956,2001,3,0,13,13,2,0.0,2,2,1,2,3,1,5,494.0,6,0.0,521.0,1015.0,1,3,1,4,1384,0,0,1384,1.0,0.0,1,0,2,1,1.0,6,2,0,0,1,2001.0,3,2.0,896.0,3,3,2,75,0,0,323,0,0,0,4,3,400,6,2006,8,4
2754,15,3,94.0,22136,1,1,3,3,4,0,17,0,2,1,0,5,5,1925,1975,1,0,8,8,2,0.0,2,1,1,2,3,2,2,1018.0,6,0.0,1153.0,2171.0,1,2,1,4,1392,1248,0,2640,2.0,0.0,2,1,5,1,1.0,10,0,1,4,1,1977.0,2,3.0,1008.0,3,3,0,631,48,148,0,0,0,0,4,1,0,7,2006,8,4
2755,4,3,50.0,7500,1,1,3,3,4,0,12,2,2,0,0,6,6,1947,1950,1,0,12,13,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,784.0,784.0,1,4,1,0,900,412,0,1312,0.0,0.0,1,1,3,1,1.0,6,6,0,0,5,1953.0,3,2.0,649.0,3,3,2,0,28,0,0,0,0,0,4,1,0,10,2006,8,4
2756,1,3,60.0,10410,1,0,3,3,4,0,17,2,2,0,2,3,8,1930,2001,1,0,12,13,2,0.0,2,3,2,2,3,1,6,0.0,6,0.0,713.0,713.0,1,4,1,4,713,0,0,713,0.0,0.0,1,0,2,1,2.0,5,6,0,0,5,1936.0,3,1.0,371.0,2,2,0,0,75,161,0,0,0,0,4,1,0,10,2006,8,4
2757,1,3,60.0,10914,1,0,3,3,4,0,12,0,2,0,2,3,3,1929,1950,3,0,13,14,2,0.0,2,1,1,2,3,2,6,0.0,6,0.0,715.0,715.0,1,1,0,2,715,0,0,715,0.0,0.0,1,0,2,1,1.0,4,6,0,0,5,1967.0,3,2.0,660.0,2,3,0,0,0,75,0,112,0,0,4,1,0,8,2006,8,4
2758,4,3,60.0,7008,1,1,3,3,0,0,17,2,2,0,0,4,8,1900,1998,1,0,8,8,2,0.0,2,3,0,1,2,1,6,0.0,6,0.0,448.0,448.0,1,4,1,4,448,272,0,720,0.0,0.0,1,0,1,1,0.0,5,6,0,0,1,1900.0,3,1.0,280.0,2,3,2,0,0,70,0,0,0,0,4,1,0,3,2006,8,4
2759,6,3,60.0,7200,1,0,3,3,4,0,17,2,2,0,5,6,8,1915,1950,1,0,8,8,2,0.0,2,4,1,2,3,1,5,338.0,6,0.0,325.0,663.0,1,4,1,4,774,821,0,1595,0.0,0.0,2,0,3,1,1.0,7,6,1,4,5,1974.0,3,2.0,528.0,3,3,2,49,0,231,0,0,0,0,4,1,0,4,2006,8,4
2760,4,3,60.0,10818,1,0,3,3,4,0,17,2,2,0,0,4,4,1910,1950,1,0,12,13,2,0.0,2,2,0,1,3,1,6,0.0,6,0.0,1077.0,1077.0,1,2,1,0,981,779,0,1760,0.0,0.0,1,1,4,1,1.0,7,6,1,3,5,1935.0,3,2.0,648.0,2,3,2,120,0,96,0,0,0,0,4,1,0,2,2006,0,0
